time,open,high,low,close,EMA,Smoothing Line,,
30/07/2022,23777.28,24668,23502.25,23643.51,32462.667587211778,32462.667587211778,,
31/07/2022,23644.64,24194.82,23227.31,23293.32,32371.430297786785,32371.430297786785,,
01/08/2022,23296.36,23509.68,22850,23268.01,32280.849001291394,32280.849001291394,,
02/08/2022,23266.9,23459.89,22654.37,22987.79,32188.380752522324,32188.380752522324,,
03/08/2022,22985.93,23647.68,22681.22,22818.37,32095.14681468628,32095.14681468628,,
04/08/2022,22816.91,23223.32,22400,22622.98,32000.89639861975,32000.89639861975,,
05/08/2022,22622.41,23472.86,22586.95,23312.42,31914.443897140944,31914.443897140944,,
06/08/2022,23313.56,23354.36,22909.52,22954.21,31825.287340950486,31825.287340950486,,
07/08/2022,22954.21,23402,22844.62,23174.39,31739.208760443515,31739.208760443515,,
08/08/2022,23174.39,24245,23154.25,23810,31660.31116083711,31660.31116083711,,
09/08/2022,23810.98,23933.25,22865,23149.95,31575.630950281517,31575.630950281517,,
10/08/2022,23151.32,24226,22664.69,23954.05,31499.794323910555,31499.794323910555,,
11/08/2022,23954.05,24918.54,23852.13,23934.39,31424.51666894627,31424.51666894627,,
12/08/2022,23933.09,24456.5,23583,24403.68,31354.657597613474,31354.657597613474,,
13/08/2022,24401.7,24888,24291.22,24441.38,31285.868765796426,31285.868765796426,,
14/08/2022,24443.06,25047.56,24144,24305.24,31216.409773101936,31216.409773101936,,
15/08/2022,24305.25,25211.32,23773.22,24094.82,31145.54818331983,31145.54818331983,,
16/08/2022,24093.04,24247.49,23671.22,23854.74,31073.00282826192,31073.00282826192,,
17/08/2022,23856.15,24446.71,23180.4,23342.66,30996.08399414986,30996.08399414986,,
18/08/2022,23342.66,23600,23111.04,23191.2,30918.423456894638,30918.423456894638,,
19/08/2022,23191.45,23208.67,20783.57,20834.39,30818.08482,30818.08482,,
20/08/2022,20834.39,21382.85,20761.9,21140.07,30721.78616065158,30721.78616065158,,
21/08/2022,21140.07,21800,21069.11,21515.61,30630.182417759523,30630.182417759523,,
22/08/2022,21516.7,21548.71,20890.18,21399.83,30538.33811509525,30538.33811509525,,
23/08/2022,21400.75,21684.87,20890.14,21529.12,30448.694153751017,30448.694153751017,,
24/08/2022,21529.11,21900,21145,21368.08,30358.33978406195,30358.33978406195,,
25/08/2022,21368.05,21819.88,21310.15,21559.04,30270.78456232999,30270.78456232999,,
26/08/2022,21559.04,21886.77,20107.9,20241.05,30170.986208475962,30170.986208475962,,
27/08/2022,20239.14,20402.93,19800,20037.6,30070.15649495879,30070.15649495879,,
28/08/2022,20037.6,20171.18,19520,19555.61,29965.53414177512,29965.53414177512,,
29/08/2022,19555.61,20433.62,19550.79,20285.73,29869.21768265298,29869.21768265298,,
30/08/2022,20287.2,20576.25,19540,19811.66,29769.14248183056,29769.14248183056,,
31/08/2022,19813.03,20490,19797.94,20050.02,29672.434795444187,29672.434795444187,,
01/09/2022,20048.44,20208.37,19565.66,20131.46,29577.499722852703,29577.499722852703,,
02/09/2022,20132.64,20441.26,19755.29,19951.86,29481.722213172576,29481.722213172576,,
03/09/2022,19950.98,20055.93,19652.72,19831.9,29385.704081698223,29385.704081698223,,
04/09/2022,19832.45,20029.23,19583.1,20000.3,29292.316976407692,29292.316976407692,,
05/09/2022,20000.3,20057.27,19633.83,19796.84,29197.834618433488,29197.834618433488,,
06/09/2022,19795.34,20180,18649.51,18790.61,29094.280144618227,29094.280144618227,,
07/09/2022,18790.61,19464.06,18510.77,19292.84,28996.753377010085,28996.753377010085,,
08/09/2022,19292.85,19458.25,19012,19319.77,28900.46498519904,28900.46498519904,,
09/09/2022,19320.54,21597.22,19291.75,21360.11,28825.436577386114,28825.436577386114,,
10/09/2022,21361.62,21810.8,21111.13,21648.34,28754.022681093713,28754.022681093713,,
11/09/2022,21647.21,21860,21350,21826.87,28685.095788744522,28685.095788744522,,
12/09/2022,21826.87,22488,21538.51,22395.74,28622.51513413015,28622.51513413015,,
13/09/2022,22395.44,22799,19860,20173.57,28538.44602831791,28538.44602831791,,
14/09/2022,20173.62,20541.48,19617.62,20226.71,28455.74218724012,28455.74218724012,,
15/09/2022,20227.17,20330.24,19497,19701.88,28368.639080899422,28368.639080899422,,
16/09/2022,19701.88,19890,19320.01,19803.3,28283.41182636311,28283.41182636311,,
17/09/2022,19803.3,20189,19748.08,20113.62,28202.120365404273,28202.120365404273,,
18/09/2022,20112.61,20117.26,19335.62,19416.18,28114.698073211195,28114.698073211195,,
19/09/2022,19417.45,19686.2,18232.56,19537.02,28029.34804263198,28029.34804263198,,
20/09/2022,19537.02,19634.62,18711.87,18875,27938.260002406787,27938.260002406787,,
21/09/2022,18874.31,19956,18125.98,18461.36,27843.96248994503,27843.96248994503,,
22/09/2022,18461.36,19550.17,18356.39,19401.63,27759.959181587365,27759.959181587365,,
23/09/2022,19401.63,19500,18531.42,19289.91,27675.680085253163,27675.680085253163,,
24/09/2022,19288.57,19316.14,18805.34,18920.5,27588.56387,27588.56387,,
25/09/2022,18921.99,19180.21,18629.2,18807.38,27501.188901663587,27501.188901663587,,
26/09/2022,18809.13,19318.96,18680.72,19227.82,27418.86682304007,27418.86682304007,,
27/09/2022,19226.68,20385.86,18816.32,19079.13,27335.88436708942,27335.88436708942,,
28/09/2022,19078.1,19790,18471.28,19412.82,27257.047905725347,27257.047905725347,,
29/09/2022,19412.82,19645.52,18843.01,19591.51,27180.773896713155,27180.773896713155,,
30/09/2022,19590.54,20185,19155.36,19422.61,27103.578236049343,27103.578236049343,,
01/10/2022,19422.61,19484,19159.42,19310.95,27026.039646635916,27026.039646635916,,
02/10/2022,19312.24,19395.91,18920.35,19056.8,26946.743729753965,26946.743729753965,,
03/10/2022,19057.74,19719.1,18959.68,19629.08,26873.93115532855,26873.93115532855,,
04/10/2022,19629.08,20475,19490.6,20337.82,26808.895223434734,26808.895223434734,,
05/10/2022,20337.82,20365.6,19730,20158.26,26742.719748574687,26742.719748574687,,
06/10/2022,20158.26,20456.6,19853,19960.67,26675.236666499317,26675.236666499317,,
07/10/2022,19960.67,20068.82,19320,19530.09,26604.14067976798,26604.14067976798,,
08/10/2022,19530.09,19627.38,19237.14,19417.96,26532.636394397156,26532.636394397156,,
09/10/2022,19416.52,19558,19316.04,19439.02,26462.053146691713,26462.053146691713,,
10/10/2022,19439.96,19525,19020.25,19131.87,26389.116000953487,26389.116000953487,,
11/10/2022,19131.87,19268.09,18860,19060,26316.189473580816,26316.189473580816,,
12/10/2022,19060,19238.31,18965.88,19155.53,26244.939130560113,26244.939130560113,,
13/10/2022,19155.1,19513.79,18190,19375.13,26176.582820803294,26176.582820803294,,
14/10/2022,19375.58,19951.87,19070.37,19176.93,26106.934534029133,26106.934534029133,,
15/10/2022,19176.93,19227.68,18975.18,19069.39,26036.909215282576,26036.909215282576,,
16/10/2022,19068.4,19425.84,19063.74,19262.98,25969.506934533496,25969.506934533496,,
17/10/2022,19262.98,19676.96,19152.03,19549.86,25905.62985060779,25905.62985060779,,
18/10/2022,19548.48,19706.66,19091,19327.44,25840.17522522861,25840.17522522861,,
19/10/2022,19327.44,19360.16,19065.97,19123.97,25773.34731253977,25773.34731253977,,
20/10/2022,19123.35,19347.82,18900,19041.92,25706.36793629559,25706.36793629559,,
21/10/2022,19041.92,19250,18650,19164.37,25641.27342946678,25641.27342946678,,
22/10/2022,19164.37,19257,19112.72,19204.35,25577.22444011885,25577.22444011885,,
23/10/2022,19204.29,19695,19070.11,19570.4,25517.455042704732,25517.455042704732,,
24/10/2022,19570.4,19601.15,19157,19329.72,25455.88553979225,25455.88553979225,,
25/10/2022,19330.6,20415.87,19237,20080.07,25402.39483790377,25402.39483790377,,
26/10/2022,20079.02,21020,20050.41,20771.59,25356.317177825124,25356.317177825124,,
27/10/2022,20771.61,20872.21,20200,20295.11,25305.956907399002,25305.956907399002,,
28/10/2022,20295.11,20750,20000.09,20591.84,25259.050271504486,25259.050271504486,,
29/10/2022,20591.84,21085,20554.01,20809.67,25214.777830992003,25214.777830992003,,
30/10/2022,20809.68,20931.21,20515,20627.48,25169.13307645477,25169.13307645477,,
31/10/2022,20627.48,20845.92,20237.95,20490.74,25122.581901564674,25122.581901564674,,
01/11/2022,20490.74,20700,20330.74,20483.62,25076.423076673484,25076.423076673484,,
02/11/2022,20482.81,20800,20048.04,20151.84,25027.422250039916,25027.422250039916,,
03/11/2022,20151.84,20393.32,20031.24,20207.82,24979.466008745985,24979.466008745985,,
04/11/2022,20207.12,21302.05,20180.96,21148.52,24941.347142987317,24941.347142987317,,
05/11/2022,21148.52,21480.65,21080.65,21299.37,24905.10856445013,24905.10856445013,,
06/11/2022,21299.37,21365.27,20886.13,20905.58,24865.312260326245,24865.312260326245,,
07/11/2022,20905.58,21069.77,20384.89,20591.13,24822.78308360658,24822.78308360658,,
08/11/2022,20590.67,20700.88,17166.83,18547.23,24760.339769341837,24760.339769341837,,
09/11/2022,18545.38,18587.76,15588,15922.81,24672.404149746395,24672.404149746395,,
10/11/2022,15922.68,18199,15754.26,17601.15,24602.04341193797,24602.04341193797,,
11/11/2022,17602.45,17695,16361.6,17070.31,24527.100790923665,24527.100790923665,,
12/11/2022,17069.98,17119.1,16631.39,16812.08,24450.334414894573,24450.334414894573,,
13/11/2022,16813.16,16954.28,16229,16329.85,24369.533574945373,24369.533574945373,,
14/11/2022,16331.78,17190,15815.21,16619.46,24292.418414995667,24292.418414995667,,
15/11/2022,16617.72,17134.69,16527.72,16900.57,24218.867684498196,24218.867684498196,,
16/11/2022,16900.57,17015.92,16378.61,16662.76,24143.68253340866,24143.68253340866,,
17/11/2022,16661.61,16751,16410.74,16692.56,24069.542010688176,24069.542010688176,,
18/11/2022,16692.56,17011,16546.04,16700.45,23996.21771207436,23996.21771207436,,
19/11/2022,16699.43,16822.41,16553.53,16700.68,23923.625297028844,23923.625297028844,,
20/11/2022,16700.68,16753.33,16180,16280.23,23847.571612481293,23847.571612481293,,
21/11/2022,16279.5,16319,15476,15781.29,23767.31010389939,23767.31010389939,,
22/11/2022,15781.29,16315,15616.63,16226.94,23692.281545651633,23692.281545651633,,
23/11/2022,16227.96,16706,16160.2,16603.11,23621.74252529689,23621.74252529689,,
24/11/2022,16603.11,16812.63,16458.05,16598.95,23551.863992706873,23551.863992706873,,
25/11/2022,16599.55,16666,16342.81,16522.14,23481.91649029188,23481.91649029188,,
26/11/2022,16521.35,16701.99,16385,16458.57,23412.032445612356,23412.032445612356,,
27/11/2022,16457.61,16600,16401,16428.78,23342.547346651038,23342.547346651038,,
28/11/2022,16428.77,16487.04,15995.27,16212.91,23271.60568151023,23271.60568151023,,
29/11/2022,16212.18,16548.71,16100,16442.53,23203.65467970416,23203.65467970416,,
30/11/2022,16442.91,17249,16428.3,17163.64,23143.55503114989,23143.55503114989,,
01/12/2022,17165.53,17324,16855.01,16977.37,23082.199956213073,23082.199956213073,,
02/12/2022,16978,17105.73,16787.85,17092.74,23022.60333973334,23022.60333973334,,
03/12/2022,17092.13,17188.98,16858.74,16885.2,22961.534649785746,22961.534649785746,,
04/12/2022,16885.2,17202.84,16878.25,17105.7,22903.267638345093,22903.267638345093,,
05/12/2022,17106.65,17424.25,16867,16966.35,22844.193830998374,22844.193830998374,,
06/12/2022,16966.35,17107.01,16906.37,17088.96,22786.927822729733,22786.927822729733,,
07/12/2022,17088.96,17142.21,16678.83,16836.64,22727.72097872247,22727.72097872247,,
08/12/2022,16836.64,17299,16733.49,17224.1,22672.958580924238,22672.958580924238,,
09/12/2022,17224.1,17360,17058.21,17128.56,22617.790435840416,22617.790435840416,,
10/12/2022,17128.56,17227.72,17092,17127.49,22563.160580757427,22563.160580757427,,
11/12/2022,17127.49,17270.99,17071,17085.05,22508.652017764816,22508.652017764816,,
12/12/2022,17085.05,17241.89,16871.85,17209.83,22455.927420573127,22455.927420573127,,
13/12/2022,17208.93,18000,17080.14,17774.7,22409.34804325399,22409.34804325399,,
14/12/2022,17775.82,18387.95,17660.94,17803.15,22363.515226903204,22363.515226903204,,
15/12/2022,17804.01,17854.82,17275.51,17356.34,22313.69258782954,22313.69258782954,,
16/12/2022,17356.96,17531.73,16527.32,16632.12,22257.159527254124,22257.159527254124,,
17/12/2022,16631.5,16796.82,16579.85,16776.52,22202.62580061478,22202.62580061478,,
18/12/2022,16777.54,16863.26,16663.07,16738.21,22148.25350409125,22148.25350409125,,
19/12/2022,16739,16815.99,16256.3,16438.88,22091.443817483378,22091.443817483378,,
20/12/2022,16438.88,17061.27,16397.2,16895.56,22039.743480991005,22039.743480991005,,
21/12/2022,16896.15,16925,16723,16824.67,21987.852202573184,21987.852202573184,,
22/12/2022,16824.68,16868.52,16559.85,16821.43,21936.445016477926,21936.445016477926,,
23/12/2022,16821.9,16955.14,16731.13,16778.5,21885.122180493072,21885.122180493072,,
24/12/2022,16778.52,16869.99,16776.62,16836.12,21834.883352826473,21834.883352826473,,
25/12/2022,16835.73,16857.96,16721,16832.11,21785.104513494865,21785.104513494865,,
26/12/2022,16832.11,16944.52,16791,16919.39,21736.68944370885,21736.68944370885,,
27/12/2022,16919.39,16972.83,16592.37,16706.36,21686.63641441821,21686.63641441821,,
28/12/2022,16706.06,16785.19,16465.33,16547.31,21635.498838155345,21635.498838155345,,
29/12/2022,16547.32,16664.41,16488.91,16633.47,21585.72740692992,21585.72740692992,,
30/12/2022,16633.47,16677.35,16333,16607.48,21536.192606860965,21536.192606860965,,
31/12/2022,16607.48,16644.09,16470,16542.4,21486.50312818573,21486.50312818573,,
01/01/2023,16541.77,16628,16499.01,16616.75,21438.047873178908,21438.047873178908,,
02/01/2023,16617.17,16799.23,16548.7,16672.87,21390.63316797315,21390.63316797315,,
03/01/2023,16672.78,16778.4,16605.28,16675.18,21343.713235953514,21343.713235953514,,
04/01/2023,16675.65,16991.87,16652.66,16850.36,21299.003253506216,21299.003253506216,,
05/01/2023,16850.36,16879.82,16753,16831.85,21254.553967401676,21254.553967401676,,
06/01/2023,16831.85,17041,16679,16950.65,21211.72905230315,21211.72905230315,,
07/01/2023,16950.31,16981.91,16908,16943.57,21169.25980800163,21169.25980800163,,
08/01/2023,16943.83,17176.99,16911,17127.83,21129.046576081215,21129.046576081215,,
09/01/2023,17127.83,17398.8,17104.66,17178.26,21089.735266866475,21089.735266866475,,
10/01/2023,17179.04,17499,17146.34,17440.66,21053.426060230988,21053.426060230988,,
11/01/2023,17440.64,18000,17315.6,17943.26,21022.47913425854,21022.47913425854,,
12/01/2023,17943.26,19117.04,17892.05,18846.62,21000.82879461418,21000.82879461418,,
13/01/2023,18846.62,20000,18714.12,19930.01,20990.173881234932,20990.173881234932,,
14/01/2023,19930.01,21258,19888.05,20954.92,20989.823096347023,20989.823096347023,,
15/01/2023,20952.76,21050.74,20551.01,20871.5,20988.645752104763,20988.645752104763,,
16/01/2023,20872.99,21474.05,20611.48,21185.65,20990.605993377354,20990.605993377354,,
17/01/2023,21185.65,21647.45,20841.31,21134.81,20992.04085911489,20992.04085911489,,
18/01/2023,21132.29,21650,20407.15,20677.47,20988.91080081524,20988.91080081524,,
19/01/2023,20677.47,21192,20659.19,21071.59,20989.73347941409,20989.73347941409,,
20/01/2023,21071.59,22755.93,20861.28,22667.21,21006.424788076638,21006.424788076638,,
21/01/2023,22666,23371.8,22422,22783.55,21024.107626006222,21024.107626006222,,
22/01/2023,22783.35,23078.71,22292.37,22707.88,21040.86157997631,21040.86157997631,,
23/01/2023,22706.02,23180,22500,22916.45,21059.52415131983,21059.52415131983,,
24/01/2023,22917.81,23162.2,22462.93,22632.89,21075.17953289874,21075.17953289874,,
25/01/2023,22631.94,23816.73,22300,23060.94,21094.938343516664,21094.938343516664,,
26/01/2023,23060.42,23282.47,22850.01,23009.65,21113.990200795106,21113.990200795106,,
27/01/2023,23009.65,23500,22534.88,23074.16,21133.49437790162,21133.49437790162,,
28/01/2023,23074.16,23189,22878.46,23022.6,21152.291448768272,21152.291448768272,,
29/01/2023,23021.4,23960.54,22967.76,23742.3,21178.062678133763,21178.062678133763,,
30/01/2023,23743.37,23800.51,22500,22826.15,21194.461556958304,21194.461556958304,,
31/01/2023,22827.38,23320,22714.77,23125.13,21213.67218823235,21213.67218823235,,
01/02/2023,23125.13,23812.66,22760.23,23732.66,21238.73674357332,21238.73674357332,,
02/02/2023,23731.41,24255,23363.27,23488.94,21261.12682572682,21261.12682572682,,
03/02/2023,23489.33,23715.7,23204.62,23431.9,21282.726558804166,21282.726558804166,,
04/02/2023,23431.9,23587.78,23253.96,23326.84,21303.065996029996,21303.065996029996,,
05/02/2023,23327.66,23433.33,22743,22932.91,21319.28334930333,21319.28334930333,,
06/02/2023,22932.91,23158.25,22628.13,22762.52,21333.643912991854,21333.643912991854,,
07/02/2023,22762.52,23350.25,22745.78,23240.46,21352.617207389947,21352.617207389947,,
08/02/2023,23242.42,23452,22665.85,22963,21368.640916769153,21368.640916769153,,
09/02/2023,22961.85,23011.39,21688,21796.35,21372.896728542593,21372.896728542593,,
10/02/2023,21797.83,21938.16,21451,21625.19,21375.407109353117,21375.407109353117,,
11/02/2023,21625.19,21906.32,21599.78,21862.55,21380.254302294878,21380.254302294878,,
12/02/2023,21862.02,22090,21630,21783.54,21384.26709530687,21384.26709530687,,
13/02/2023,21782.37,21894.99,21351.07,21773.97,21388.14473614959,21388.14473614959,,
14/02/2023,21774.63,22319.08,21532.77,22199.84,21396.221305939143,21396.221305939143,,
15/02/2023,22199.84,24380,22047.28,24324.05,21425.353929760644,21425.353929760644,,
16/02/2023,24322.87,25250,23505.25,23517.72,21446.17349,21446.17349,,
17/02/2023,23517.72,25021.11,23339.37,24569.97,21477.25604496055,21477.25604496055,,
18/02/2023,24568.24,24877,24430,24631.95,21508.646034562935,21508.646034562935,,
19/02/2023,24632.05,25192,24192.57,24271.76,21536.139705860816,21536.139705860816,,
20/02/2023,24272.51,25121.23,23840.83,24842.2,21569.03582819056,21569.03582819056,,
21/02/2023,24843.89,25250,24148.34,24452.16,21597.723630895132,21597.723630895132,,
22/02/2023,24450.67,24476.05,23574.69,24182.21,21623.43991317478,21623.43991317478,,
23/02/2023,24182.21,24599.59,23608,23940.2,21646.492252347172,21646.492252347172,,
24/02/2023,23940.2,24132.35,22841.19,23185.29,21661.803672721828,21661.803672721828,,
25/02/2023,23184.04,23219.13,22722,23157.07,21676.681944635042,21676.681944635042,,
26/02/2023,23157.07,23689.99,23059.18,23554.85,21695.37018399191,21695.37018399191,,
27/02/2023,23554.85,23897.99,23106.77,23492.09,21713.247993106415,21713.247993106415,,
28/02/2023,23492.09,23600,23020.97,23141.57,21727.46015237899,21727.46015237899,,
01/03/2023,23141.57,24000,23020.03,23628.97,21746.38064837522,21746.38064837522,,
02/03/2023,23629.76,23796.93,23195.9,23465.32,21763.48452252074,21763.48452252074,,
03/03/2023,23465.32,23476.95,21971.13,22354.34,21769.363681500632,21769.363681500632,,
04/03/2023,22354.34,22410,22157.08,22346.57,21775.107027953363,21775.107027953363,,
05/03/2023,22346.57,22662.09,22189.22,22430.24,21781.625763993627,21781.625763993627,,
06/03/2023,22430.24,22602.19,22258,22410,21787.878243953888,21787.878243953888,,
07/03/2023,22409.41,22557.91,21927,22197.96,21791.958659436936,21791.958659436936,,
08/03/2023,22198.56,22287,21580,21705.44,21791.097777253482,21791.097777253482,,
09/03/2023,21704.37,21834.99,20042.72,20362.22,21776.880087927577,21776.880087927577,,
10/03/2023,20362.21,20367.78,19549.09,20150.69,21760.69909,21760.69909,,
11/03/2023,20150.69,20686.51,19765.03,20455.73,21747.714324942946,21747.714324942946,,
12/03/2023,20455.73,22150,20270.6,21997.11,21750.19587394849,21750.19587394849,,
13/03/2023,21998.05,24500,21813.88,24113.48,21773.711138884326,21773.711138884326,,
14/03/2023,24112.27,26386.87,23976.42,24670.41,21802.534013124285,21802.534013124285,,
15/03/2023,24670.41,25196.97,23896.95,24285.66,21827.24173438673,21827.24173438673,,
16/03/2023,24285.66,25167.4,24123,24998.78,21858.79932906945,21858.79932906945,,
17/03/2023,24998.78,27756.84,24890,27395.13,21913.887196441894,21913.887196441894,,
18/03/2023,27395.13,27724.85,26578,26907.49,21963.57478652705,21963.57478652705,,
19/03/2023,26907.49,28390.1,26827.22,27972.87,22023.36876875066,22023.36876875066,,
20/03/2023,27972.87,28472,27124.47,27717.01,22080.021915330257,22080.021915330257,,
21/03/2023,27717.01,28438.55,27303.1,28105.47,22139.976622640403,22139.976622640403,,
22/03/2023,28107.81,28868.05,26601.8,27250.97,22190.832278136517,22190.832278136517,,
23/03/2023,27250.97,28750,27105,28295.41,22251.57434502073,22251.57434502073,,
24/03/2023,28295.42,28374.3,27000,27454.47,22303.344451040426,22303.344451040426,,
25/03/2023,27454.46,27787.33,27156.09,27462.95,22354.68380973654,22354.68380973654,,
26/03/2023,27462.96,28194.4,27417.76,27968.05,22410.53819968941,22410.53819968941,,
27/03/2023,27968.05,28023.86,26508.14,27124.91,22457.447371831804,22457.447371831804,,
28/03/2023,27124.9,27520,26631.78,27261.07,22505.24461191308,22505.24461191308,,
29/03/2023,27261.06,28650,27240.1,28348.6,22563.387451595536,22563.387451595536,,
30/03/2023,28348.6,29184.68,27686,28028.53,22617.766979440355,22617.766979440355,,
31/03/2023,28028.53,28656.69,27511.71,28465.36,22675.951984620053,22675.951984620053,,
01/04/2023,28465.36,28819.71,28220.27,28452.73,22733.43236288254,22733.43236288254,,
02/04/2023,28452.74,28530,27856.43,28171.87,22787.546170217043,22787.546170217043,,
03/04/2023,28171.87,28500.99,27200.24,27800,22837.421332702444,22837.421332702444,,
04/04/2023,27800,28444.44,27662.79,28165.47,22890.436742327296,22890.436742327296,,
05/04/2023,28165.47,28775,27805.1,28170.01,22942.96980956782,22942.96980956782,,
06/04/2023,28170.01,28182.05,27711,28033.82,22993.625035343266,22993.625035343266,,
07/04/2023,28033.83,28100,27766.94,27906.33,23042.50767180751,23042.50767180751,,
08/04/2023,27906.34,28154.99,27859.02,27938.38,23091.222819351715,23091.222819351715,,
09/04/2023,27938.38,28530,27800,28323.76,23143.28786592533,23143.28786592533,,
10/04/2023,28323.76,29770,28170,29637.34,23207.905300095226,23207.905300095226,,
11/04/2023,29637.35,30550,29590,30200.42,23277.482560790795,23277.482560790795,,
12/04/2023,30200.43,30486,29637.4,29888.07,23343.259550235663,23343.259550235663,,
13/04/2023,29888.07,30595,29854.59,30373.84,23413.21557461143,23413.21557461143,,
14/04/2023,30373.84,31000,29966,30466.93,23483.401787799376,23483.401787799376,,
15/04/2023,30466.93,30595.6,30202,30295.09,23551.179779960577,23551.179779960577,,
16/04/2023,30295.1,30549.99,30120,30304.65,23618.378488617687,23618.378488617687,,
17/04/2023,30304.66,30316.06,29240.65,29430.27,23676.20825,23676.20825,,
18/04/2023,29430.27,30485,29096.78,30380.01,23742.912749876217,23742.912749876217,,
19/04/2023,30380.01,30413.53,28520,28797.1,23793.203170275458,23793.203170275458,,
20/04/2023,28797.1,29088.3,28010,28243.65,23837.486223307544,23837.486223307544,,
21/04/2023,28243.65,28374.02,27125,27262.84,23871.569345463686,23871.569345463686,,
22/04/2023,27262.84,27882.72,27140.35,27816.85,23910.82586938942,23910.82586938942,,
23/04/2023,27816.85,27816.85,27311.25,27590.6,23947.440537355695,23947.440537355695,,
24/04/2023,27590.59,28000,26942.82,27510.93,23982.89814394917,23982.89814394917,,
25/04/2023,27510.93,28399.99,27192,28300.79,24025.862242019328,24025.862242019328,,
26/04/2023,28300.8,30036,27235,28415.29,24069.53814010869,24069.53814010869,,
27/04/2023,28415.29,29890,28378.86,29472.77,24123.301641202135,24123.301641202135,,
28/04/2023,29472.77,29599.54,28891,29311.7,24174.927495518532,24174.927495518532,,
29/04/2023,29311.69,29448.88,29031,29230.45,24225.231202030784,24225.231202030784,,
30/04/2023,29230.45,29969.39,29079.59,29233.21,24275.06183683645,24275.06183683645,,
01/05/2023,29233.2,29337.34,27666.95,28068.26,24312.80510214156,24312.80510214156,,
02/05/2023,28068.26,28879.88,27872,28669.86,24356.158882219752,24356.158882219752,,
03/05/2023,28669.85,29266.66,28113.69,29026.16,24402.626555033487,24402.626555033487,,
04/05/2023,29026.16,29379.83,28663.64,28838.16,24446.76121617743,24446.76121617743,,
05/05/2023,28838.16,29677,28800,29505.61,24497.09801999656,24497.09801999656,,
06/05/2023,29505.6,29820,28300,28848.2,24540.39256706127,24540.39256706127,,
07/05/2023,28848.19,29138.29,28395.23,28430.1,24579.096123607924,24579.096123607924,,
08/05/2023,28430.09,28631.01,27262,27668.79,24609.839346258592,24609.839346258592,,
09/05/2023,27668.8,27818,27353,27628.27,24639.873482116716,24639.873482116716,,
10/05/2023,27628.28,28331.42,26777,27598.75,24669.31503950859,24669.31503950859,,
11/05/2023,27598.74,27630.14,26702.05,26968.62,24692.193695831887,24692.193695831887,,
12/05/2023,26968.61,27091.12,25811.46,26795.01,24713.117241146992,24713.117241146992,,
13/05/2023,26795.01,27045.45,26692.03,26775.28,24733.63627357339,24733.63627357339,,
14/05/2023,26775.27,27200,26560.53,26917.62,24755.367454930867,24755.367454930867,,
15/05/2023,26917.61,27663.59,26726,27162.14,24779.315440453942,24779.315440453942,,
16/05/2023,27162.15,27296.89,26852.11,27033.84,24801.74852064843,24801.74852064843,,
17/05/2023,27033.85,27500,26544.71,27405.61,24827.657590094714,24827.657590094714,,
18/05/2023,27405.62,27485.33,26361.2,26821.28,24847.494628999244,24847.494628999244,,
19/05/2023,26821.28,27183.6,26630,26880.26,24867.72115010373,24867.72115010373,,
20/05/2023,26880.26,27150,26825.11,27102.43,24889.957059057924,24889.957059057924,,
21/05/2023,27102.42,27277.55,26666.03,26747.78,24908.442859465307,24908.442859465307,,
22/05/2023,26747.78,27099.89,26538.21,26849.27,24927.754572306447,24927.754572306447,,
23/05/2023,26849.28,27495.83,26798.11,27219.61,24950.559103925287,24950.559103925287,,
24/05/2023,27219.61,27219.61,26080.5,26329.01,24964.275033239464,24964.275033239464,,
25/05/2023,26329,26631.98,25871.89,26473.79,24979.295082659966,24979.295082659966,,
26/05/2023,26473.8,26932.16,26327.24,26705.92,24996.475430096187,24996.475430096187,,
27/05/2023,26705.93,26895,26551,26854.27,25014.960948204684,25014.960948204684,,
28/05/2023,26854.28,28261.32,26764.36,28065,25045.30959548623,25045.30959548623,,
29/05/2023,28065.01,28447.14,27524.6,27736.4,25072.086614436615,25072.086614436615,,
30/05/2023,27736.39,28038.59,27554,27694.4,25098.179284939735,25098.179284939735,,
31/05/2023,27694.39,27835.51,26839.01,27210.35,25119.195908970185,25119.195908970185,,
01/06/2023,27210.36,27350,26605.05,26817.93,25136.09874,25136.09874,,
02/06/2023,26817.93,27300,26505,27242.59,25157.058847828725,25157.058847828725,,
03/06/2023,27242.59,27333.29,26914.93,27069.22,25176.085326954806,25176.085326954806,,
04/06/2023,27069.22,27455.02,26951,27115.21,25195.380099820926,25195.380099820926,,
05/06/2023,27115.2,27129.33,25388,25728.2,25200.68179036997,25200.68179036997,,
06/06/2023,25728.2,27355.33,25351.02,27230.08,25220.874807381213,25220.874807381213,,
07/06/2023,27230.07,27391.77,26125.01,26339.34,25232.003814272943,25232.003814272943,,
08/06/2023,26339.34,26810,26210,26498.61,25244.606860897093,25244.606860897093,,
09/06/2023,26498.62,26783.33,26269.91,26477.81,25256.877538898116,25256.877538898116,,
10/06/2023,26477.8,26533.87,25358,25841.21,25262.691792242415,25262.691792242415,,
11/06/2023,25841.22,26206.88,25634.7,25925.55,25269.287396299704,25269.287396299704,,
12/06/2023,25925.54,26106.48,25602.11,25905.19,25275.614785391248,25275.614785391248,,
13/06/2023,25905.2,26433.21,25712.57,25934.25,25282.16836961621,25282.16836961621,,
14/06/2023,25934.24,26098,24820.56,25128.6,25280.640326137443,25280.640326137443,,
